Jour;Datation;Date_Format_1;Demiheure;Flux;Poids;Commande
Lundi;22/05/2023;20230522;20:30:00;HLB;0%;0,092031011
Lundi;22/05/2023;20230522;21:00:00;HLB;0%;0
Lundi;22/05/2023;20230522;21:30:00;HLB;0%;0
Lundi;22/05/2023;20230522;08:00:00;Help Desk;0%;0,017720584
Lundi;22/05/2023;20230522;08:30:00;Help Desk;0%;0,02869047
Lundi;22/05/2023;20230522;09:00:00;Help Desk;1%;0,221929223
Lundi;22/05/2023;20230522;09:30:00;Help Desk;6%;0,88856073
Lundi;22/05/2023;20230522;10:00:00;Help Desk;7%;1,08601867
Lundi;22/05/2023;20230522;10:30:00;Help Desk;7%;1,043826802
Lundi;22/05/2023;20230522;11:00:00;Help Desk;7%;1,083487158
Lundi;22/05/2023;20230522;11:30:00;Help Desk;6%;0,961974579
Lundi;22/05/2023;20230522;12:00:00;Help Desk;4%;0,599968356
Lundi;22/05/2023;20230522;12:30:00;Help Desk;2%;0,374663784
Lundi;22/05/2023;20230522;13:00:00;Help Desk;3%;0,416855651
Lundi;22/05/2023;20230522;13:30:00;Help Desk;3%;0,546806603
Lundi;22/05/2023;20230522;14:00:00;Help Desk;7%;1,043826802
Lundi;22/05/2023;20230522;14:30:00;Help Desk;7%;1,11133379
Lundi;22/05/2023;20230522;15:00:00;Help Desk;7%;1,113021465
Lundi;22/05/2023;20230522;15:30:00;Help Desk;7%;1,053952851
Lundi;22/05/2023;20230522;16:00:00;Help Desk;6%;0,963662254
Lundi;22/05/2023;20230522;16:30:00;Help Desk;5%;0,867464796
Lundi;22/05/2023;20230522;17:00:00;Help Desk;5%;0,751859079
Lundi;22/05/2023;20230522;17:30:00;Help Desk;4%;0,696165814
Lundi;22/05/2023;20230522;18:00:00;Help Desk;3%;0,552713464
Lundi;22/05/2023;20230522;18:30:00;Help Desk;2%;0,346817151
Lundi;22/05/2023;20230522;19:00:00;Help Desk;1%;0,155266072
Lundi;22/05/2023;20230522;19:30:00;Help Desk;0%;0,059912452
Lundi;22/05/2023;20230522;20:00:00;Help Desk;0%;0,009282211
Lundi;22/05/2023;20230522;20:30:00;Help Desk;0%;0,004219187
Lundi;22/05/2023;20230522;21:00:00;Help Desk;0%;0
Lundi;22/05/2023;20230522;21:30:00;Help Desk;0%;0
Mardi;23/05/2023;20230523;08:00:00;HLB;0%;0,279467681
Mardi;23/05/2023;20230523;08:30:00;HLB;0%;0,486030749
Mardi;23/05/2023;20230523;09:00:00;HLB;1%;3,499421392
Mardi;23/05/2023;20230523;09:30:00;HLB;5%;15,60158704
Mardi;23/05/2023;20230523;10:00:00;HLB;9%;26,92610349
Mardi;23/05/2023;20230523;10:30:00;HLB;8%;23,40238056
Mardi;23/05/2023;20230523;11:00:00;HLB;7%;21,03298066
Mardi;23/05/2023;20230523;11:30:00;HLB;6%;18,33551
Mardi;23/05/2023;20230523;12:00:00;HLB;4%;10,58331956
Mardi;23/05/2023;20230523;12:30:00;HLB;3%;7,424119689
Mardi;23/05/2023;20230523;13:00:00;HLB;2%;5,516449
Mardi;23/05/2023;20230523;13:30:00;HLB;3%;8,043808894
Mardi;23/05/2023;20230523;14:00:00;HLB;7%;19,76930071
Mardi;23/05/2023;20230523;14:30:00;HLB;7%;19,51413457
Mardi;23/05/2023;20230523;15:00:00;HLB;6%;18,45701769
Mardi;23/05/2023;20230523;15:30:00;HLB;6%;18,44486692
Mardi;23/05/2023;20230523;16:00:00;HLB;6%;17,54571003
Mardi;23/05/2023;20230523;16:30:00;HLB;5%;15,5772855
Mardi;23/05/2023;20230523;17:00:00;HLB;5%;13,62101174
Mardi;23/05/2023;20230523;17:30:00;HLB;4%;12,73400562
Mardi;23/05/2023;20230523;18:00:00;HLB;3%;9,003719623
Mardi;23/05/2023;20230523;18:30:00;HLB;2%;4,702347495
Mardi;23/05/2023;20230523;19:00:00;HLB;1%;2,272193751
Mardi;23/05/2023;20230523;19:30:00;HLB;0%;0,826252273
Mardi;23/05/2023;20230523;20:00:00;HLB;0%;0,303769218
Mardi;23/05/2023;20230523;20:30:00;HLB;0%;0,09720615
Mardi;23/05/2023;20230523;21:00:00;HLB;0%;0
Mardi;23/05/2023;20230523;21:30:00;HLB;0%;0
Mardi;23/05/2023;20230523;08:00:00;Help Desk;0%;0,013307985
Mardi;23/05/2023;20230523;08:30:00;Help Desk;0%;0,023144321
Mardi;23/05/2023;20230523;09:00:00;Help Desk;1%;0,166639114
Mardi;23/05/2023;20230523;09:30:00;Help Desk;5%;0,742932716
Mardi;23/05/2023;20230523;10:00:00;Help Desk;9%;1,282195404
Mardi;23/05/2023;20230523;10:30:00;Help Desk;8%;1,114399074
Mardi;23/05/2023;20230523;11:00:00;Help Desk;7%;1,001570508
Mardi;23/05/2023;20230523;11:30:00;Help Desk;6%;0,873119524
Mardi;23/05/2023;20230523;12:00:00;Help Desk;4%;0,503967598
Mardi;23/05/2023;20230523;12:30:00;Help Desk;3%;0,353529509
Mardi;23/05/2023;20230523;13:00:00;Help Desk;2%;0,262688048
Mardi;23/05/2023;20230523;13:30:00;Help Desk;3%;0,383038519
Mardi;23/05/2023;20230523;14:00:00;Help Desk;7%;0,941395272
Mardi;23/05/2023;20230523;14:30:00;Help Desk;7%;0,929244503
Mardi;23/05/2023;20230523;15:00:00;Help Desk;6%;0,878905604
Mardi;23/05/2023;20230523;15:30:00;Help Desk;6%;0,878326996
Mardi;23/05/2023;20230523;16:00:00;Help Desk;6%;0,835510002
Mardi;23/05/2023;20230523;16:30:00;Help Desk;5%;0,7417755
Mardi;23/05/2023;20230523;17:00:00;Help Desk;5%;0,648619607
Mardi;23/05/2023;20230523;17:30:00;Help Desk;4%;0,60638122
Mardi;23/05/2023;20230523;18:00:00;Help Desk;3%;0,428748553
Mardi;23/05/2023;20230523;18:30:00;Help Desk;2%;0,223921309
Mardi;23/05/2023;20230523;19:00:00;Help Desk;1%;0,108199702
Mardi;23/05/2023;20230523;19:30:00;Help Desk;0%;0,039345346
Mardi;23/05/2023;20230523;20:00:00;Help Desk;0%;0,014465201
Mardi;23/05/2023;20230523;20:30:00;Help Desk;0%;0,004628864
Mardi;23/05/2023;20230523;21:00:00;Help Desk;0%;0
Mardi;23/05/2023;20230523;21:30:00;Help Desk;0%;0
Mercredi;24/05/2023;20230524;08:00:00;HLB;0%;0,244045736
Mercredi;24/05/2023;20230524;08:30:00;HLB;0%;0,772811497
Mercredi;24/05/2023;20230524;09:00:00;HLB;1%;4,365707055
Mercredi;24/05/2023;20230524;09:30:00;HLB;5%;16,0121119
Mercredi;24/05/2023;20230524;10:00:00;HLB;8%;24,21476025
Mercredi;24/05/2023;20230524;10:30:00;HLB;8%;22,8725087
Mercredi;24/05/2023;20230524;11:00:00;HLB;7%;20,64898088
Mercredi;24/05/2023;20230524;11:30:00;HLB;6%;18,96777692
Mercredi;24/05/2023;20230524;12:00:00;HLB;4%;11,33456863
Mercredi;24/05/2023;20230524;12:30:00;HLB;2%;7,131558729
Mercredi;24/05/2023;20230524;13:00:00;HLB;2%;6,236724364
Mercredi;24/05/2023;20230524;13:30:00;HLB;3%;8,582275049
Mercredi;24/05/2023;20230524;14:00:00;HLB;6%;19,18470647
Mercredi;24/05/2023;20230524;14:30:00;HLB;7%;20,71677137
Mercredi;24/05/2023;20230524;15:00:00;HLB;6%;18,64238261
Mercredi;24/05/2023;20230524;15:30:00;HLB;6%;19,02200931
Mercredi;24/05/2023;20230524;16:00:00;HLB;6%;18,80507977
Mercredi;24/05/2023;20230524;16:30:00;HLB;6%;16,69001672
Mercredi;24/05/2023;20230524;17:00:00;HLB;5%;13,66656121
Mercredi;24/05/2023;20230524;17:30:00;HLB;4%;12,82595924
Mercredi;24/05/2023;20230524;18:00:00;HLB;3%;9,504225607
Mercredi;24/05/2023;20230524;18:30:00;HLB;2%;6,006236724
Mercredi;24/05/2023;20230524;19:00:00;HLB;1%;2,386224974
Mercredi;24/05/2023;20230524;19:30:00;HLB;0%;0,908392462
Mercredi;24/05/2023;20230524;20:00:00;HLB;0%;0,162697157
Mercredi;24/05/2023;20230524;20:30:00;HLB;0%;0,081348579
Mercredi;24/05/2023;20230524;21:00:00;HLB;0%;0,013558096
Mercredi;24/05/2023;20230524;21:30:00;HLB;0%;0
Mercredi;24/05/2023;20230524;08:00:00;Help Desk;0%;0,011388801
Mercredi;24/05/2023;20230524;08:30:00;Help Desk;0%;0,036064537
Mercredi;24/05/2023;20230524;09:00:00;Help Desk;1%;0,203732996
Mercredi;24/05/2023;20230524;09:30:00;Help Desk;5%;0,747231889
Mercredi;24/05/2023;20230524;10:00:00;Help Desk;8%;1,130022145
Mercredi;24/05/2023;20230524;10:30:00;Help Desk;8%;1,067383739
Mercredi;24/05/2023;20230524;11:00:00;Help Desk;7%;0,963619108
Mercredi;24/05/2023;20230524;11:30:00;Help Desk;6%;0,885162923
Mercredi;24/05/2023;20230524;12:00:00;Help Desk;4%;0,528946536
Mercredi;24/05/2023;20230524;12:30:00;Help Desk;2%;0,332806074
Mercredi;24/05/2023;20230524;13:00:00;Help Desk;2%;0,291047137
Mercredi;24/05/2023;20230524;13:30:00;Help Desk;3%;0,400506169
Mercredi;24/05/2023;20230524;14:00:00;Help Desk;6%;0,895286302
Mercredi;24/05/2023;20230524;14:30:00;Help Desk;7%;0,966782664
Mercredi;24/05/2023;20230524;15:00:00;Help Desk;6%;0,869977855
Mercredi;24/05/2023;20230524;15:30:00;Help Desk;6%;0,887693768
Mercredi;24/05/2023;20230524;16:00:00;Help Desk;6%;0,877570389
Mercredi;24/05/2023;20230524;16:30:00;Help Desk;6%;0,778867447
Mercredi;24/05/2023;20230524;17:00:00;Help Desk;5%;0,637772857
Mercredi;24/05/2023;20230524;17:30:00;Help Desk;4%;0,598544764
Mercredi;24/05/2023;20230524;18:00:00;Help Desk;3%;0,443530528
Mercredi;24/05/2023;20230524;18:30:00;Help Desk;2%;0,280291047
Mercredi;24/05/2023;20230524;19:00:00;Help Desk;1%;0,111357165
Mercredi;24/05/2023;20230524;19:30:00;Help Desk;0%;0,042391648
Mercredi;24/05/2023;20230524;20:00:00;Help Desk;0%;0,007592534
Mercredi;24/05/2023;20230524;20:30:00;Help Desk;0%;0,003796267
Mercredi;24/05/2023;20230524;21:00:00;Help Desk;0%;0,000632711
Mercredi;24/05/2023;20230524;21:30:00;Help Desk;0%;0
Jeudi;25/05/2023;20230525;08:00:00;HLB;0%;0,348165713
Jeudi;25/05/2023;20230525;08:30:00;HLB;0%;0,589203515
Jeudi;25/05/2023;20230525;09:00:00;HLB;1%;3,990514716
Jeudi;25/05/2023;20230525;09:30:00;HLB;5%;15,35946436
Jeudi;25/05/2023;20230525;10:00:00;HLB;8%;23,30032083
Jeudi;25/05/2023;20230525;10:30:00;HLB;7%;21,07741666
Jeudi;25/05/2023;20230525;11:00:00;HLB;7%;20,08648347
Jeudi;25/05/2023;20230525;11:30:00;HLB;6%;18,01088018
Jeudi;25/05/2023;20230525;12:00:00;HLB;4%;10,27088855
Jeudi;25/05/2023;20230525;12:30:00;HLB;2%;7,083833171
Jeudi;25/05/2023;20230525;13:00:00;HLB;2%;6,69549449
Jeudi;25/05/2023;20230525;13:30:00;HLB;3%;8,811270749
Jeudi;25/05/2023;20230525;14:00:00;HLB;7%;19,21606919
Jeudi;25/05/2023;20230525;14:30:00;HLB;7%;18,77416655
Jeudi;25/05/2023;20230525;15:00:00;HLB;7%;19,02859534
Jeudi;25/05/2023;20230525;15:30:00;HLB;6%;18,05105315
Jeudi;25/05/2023;20230525;16:00:00;HLB;6%;17,01994699
Jeudi;25/05/2023;20230525;16:30:00;HLB;6%;16,2834426
Jeudi;25/05/2023;20230525;17:00:00;HLB;5%;14,24801228
Jeudi;25/05/2023;20230525;17:30:00;HLB;4%;11,73050635
Jeudi;25/05/2023;20230525;18:00:00;HLB;3%;9,119263496
Jeudi;25/05/2023;20230525;18:30:00;HLB;2%;5,24926768
Jeudi;25/05/2023;20230525;19:00:00;HLB;1%;2,303250105
Jeudi;25/05/2023;20230525;19:30:00;HLB;0%;1,04449714
Jeudi;25/05/2023;20230525;20:00:00;HLB;0%;0,294601758
Jeudi;25/05/2023;20230525;20:30:00;HLB;0%;0,013390989
Jeudi;25/05/2023;20230525;21:00:00;HLB;0%;0
Jeudi;25/05/2023;20230525;21:30:00;HLB;0%;0
Jeudi;25/05/2023;20230525;08:00:00;Help Desk;0%;0,016924722
Jeudi;25/05/2023;20230525;08:30:00;Help Desk;0%;0,028641838
Jeudi;25/05/2023;20230525;09:00:00;Help Desk;1%;0,193983354
Jeudi;25/05/2023;20230525;09:30:00;Help Desk;5%;0,746640629
Jeudi;25/05/2023;20230525;10:00:00;Help Desk;8%;1,132654485
Jeudi;25/05/2023;20230525;10:30:00;Help Desk;7%;1,024596643
Jeudi;25/05/2023;20230525;11:00:00;Help Desk;7%;0,97642628
Jeudi;25/05/2023;20230525;11:30:00;Help Desk;6%;0,875528898
Jeudi;25/05/2023;20230525;12:00:00;Help Desk;4%;0,499279304
Jeudi;25/05/2023;20230525;12:30:00;Help Desk;2%;0,344353001
Jeudi;25/05/2023;20230525;13:00:00;Help Desk;2%;0,325475427
Jeudi;25/05/2023;20230525;13:30:00;Help Desk;3%;0,428325661
Jeudi;25/05/2023;20230525;14:00:00;Help Desk;7%;0,934114474
Jeudi;25/05/2023;20230525;14:30:00;Help Desk;7%;0,912633096
Jeudi;25/05/2023;20230525;15:00:00;Help Desk;7%;0,925001162
Jeudi;25/05/2023;20230525;15:30:00;Help Desk;6%;0,87748175
Jeudi;25/05/2023;20230525;16:00:00;Help Desk;6%;0,827358534
Jeudi;25/05/2023;20230525;16:30:00;Help Desk;6%;0,791556238
Jeudi;25/05/2023;20230525;17:00:00;Help Desk;5%;0,692611708
Jeudi;25/05/2023;20230525;17:30:00;Help Desk;4%;0,570232947
Jeudi;25/05/2023;20230525;18:00:00;Help Desk;3%;0,443297531
Jeudi;25/05/2023;20230525;18:30:00;Help Desk;2%;0,255172734
Jeudi;25/05/2023;20230525;19:00:00;Help Desk;1%;0,111963547
Jeudi;25/05/2023;20230525;19:30:00;Help Desk;0%;0,050774167
Jeudi;25/05/2023;20230525;20:00:00;Help Desk;0%;0,014320919
Jeudi;25/05/2023;20230525;20:30:00;Help Desk;0%;0,000650951
Jeudi;25/05/2023;20230525;21:00:00;Help Desk;0%;0
Jeudi;25/05/2023;20230525;21:30:00;Help Desk;0%;0
Vendredi;26/05/2023;20230526;08:00:00;HLB;0%;0,284744535
Vendredi;26/05/2023;20230526;08:30:00;HLB;0%;0,750690139
Vendredi;26/05/2023;20230526;09:00:00;HLB;1%;3,895822962
Vendredi;26/05/2023;20230526;09:30:00;HLB;5%;14,87143051
Vendredi;26/05/2023;20230526;10:00:00;HLB;9%;24,63040232
Vendredi;26/05/2023;20230526;10:30:00;HLB;7%;20,82517989
Vendredi;26/05/2023;20230526;11:00:00;HLB;7%;20,16509028
Vendredi;26/05/2023;20230526;11:30:00;HLB;6%;17,91301987
Vendredi;26/05/2023;20230526;12:00:00;HLB;4%;10,84617821
Vendredi;26/05/2023;20230526;12:30:00;HLB;2%;6,432637915
Vendredi;26/05/2023;20230526;13:00:00;HLB;2%;6,626781916
Vendredi;26/05/2023;20230526;13:30:00;HLB;3%;7,921075259
Vendredi;26/05/2023;20230526;14:00:00;HLB;7%;20,43689189
Vendredi;26/05/2023;20230526;14:30:00;HLB;7%;18,62488121
Vendredi;26/05/2023;20230526;15:00:00;HLB;6%;18,52133774
Vendredi;26/05/2023;20230526;15:30:00;HLB;6%;16,85169933
Vendredi;26/05/2023;20230526;16:00:00;HLB;6%;16,89052813
Vendredi;26/05/2023;20230526;16:30:00;HLB;5%;15,10440331
Vendredi;26/05/2023;20230526;17:00:00;HLB;5%;14,22428384
Vendredi;26/05/2023;20230526;17:30:00;HLB;4%;12,32167263
Vendredi;26/05/2023;20230526;18:00:00;HLB;3%;8,995338734
Vendredi;26/05/2023;20230526;18:30:00;HLB;2%;5,267773906
Vendredi;26/05/2023;20230526;19:00:00;HLB;1%;2,368556818
Vendredi;26/05/2023;20230526;19:30:00;HLB;0%;0,996605874
Vendredi;26/05/2023;20230526;20:00:00;HLB;0%;0,077657601
Vendredi;26/05/2023;20230526;20:30:00;HLB;0%;0,155315201
Vendredi;26/05/2023;20230526;21:00:00;HLB;0%;0
Vendredi;26/05/2023;20230526;21:30:00;HLB;0%;0
Vendredi;26/05/2023;20230526;08:00:00;Help Desk;0%;0,013938544
Vendredi;26/05/2023;20230526;08:30:00;Help Desk;0%;0,03674707
Vendredi;26/05/2023;20230526;09:00:00;Help Desk;1%;0,190704621
Vendredi;26/05/2023;20230526;09:30:00;Help Desk;5%;0,727972123
Vendredi;26/05/2023;20230526;10:00:00;Help Desk;9%;1,20568403
Vendredi;26/05/2023;20230526;10:30:00;Help Desk;7%;1,0194144
Vendredi;26/05/2023;20230526;11:00:00;Help Desk;7%;0,987102322
Vendredi;26/05/2023;20230526;11:30:00;Help Desk;6%;0,876861112
Vendredi;26/05/2023;20230526;12:00:00;Help Desk;4%;0,530931801
Vendredi;26/05/2023;20230526;12:30:00;Help Desk;2%;0,314884373
Vendredi;26/05/2023;20230526;13:00:00;Help Desk;2%;0,324387926
Vendredi;26/05/2023;20230526;13:30:00;Help Desk;3%;0,387744943
Vendredi;26/05/2023;20230526;14:00:00;Help Desk;7%;1,000407295
Vendredi;26/05/2023;20230526;14:30:00;Help Desk;7%;0,911707472
Vendredi;26/05/2023;20230526;15:00:00;Help Desk;6%;0,90663891
Vendredi;26/05/2023;20230526;15:30:00;Help Desk;6%;0,824908359
Vendredi;26/05/2023;20230526;16:00:00;Help Desk;6%;0,826809069
Vendredi;26/05/2023;20230526;16:30:00;Help Desk;5%;0,739376386
Vendredi;26/05/2023;20230526;17:00:00;Help Desk;5%;0,696293615
Vendredi;26/05/2023;20230526;17:30:00;Help Desk;4%;0,6031588
Vendredi;26/05/2023;20230526;18:00:00;Help Desk;3%;0,440331267
Vendredi;26/05/2023;20230526;18:30:00;Help Desk;2%;0,257863058
Vendredi;26/05/2023;20230526;19:00:00;Help Desk;1%;0,115943341
Vendredi;26/05/2023;20230526;19:30:00;Help Desk;0%;0,048784903
Vendredi;26/05/2023;20230526;20:00:00;Help Desk;0%;0,003801421
Vendredi;26/05/2023;20230526;20:30:00;Help Desk;0%;0,007602842
Vendredi;26/05/2023;20230526;21:00:00;Help Desk;0%;0
Vendredi;26/05/2023;20230526;21:30:00;Help Desk;0%;0
Samedi;27/05/2023;20230527;08:00:00;HLB;0%;0,138561652
Samedi;27/05/2023;20230527;08:30:00;HLB;0%;0,266464714
Samedi;27/05/2023;20230527;09:00:00;HLB;1%;2,685964322
Samedi;27/05/2023;20230527;09:30:00;HLB;6%;11,2021766
Samedi;27/05/2023;20230527;10:00:00;HLB;9%;16,424885
Samedi;27/05/2023;20230527;10:30:00;HLB;8%;14,48502188
Samedi;27/05/2023;20230527;11:00:00;HLB;8%;14,90070683
Samedi;27/05/2023;20230527;11:30:00;HLB;7%;12,85425783
Samedi;27/05/2023;20230527;12:00:00;HLB;4%;8,153820263
Samedi;27/05/2023;20230527;12:30:00;HLB;3%;4,988219455
Samedi;27/05/2023;20230527;13:00:00;HLB;2%;4,444631437
Samedi;27/05/2023;20230527;13:30:00;HLB;3%;6,29922585
Samedi;27/05/2023;20230527;14:00:00;HLB;6%;11,43666554
Samedi;27/05/2023;20230527;14:30:00;HLB;6%;10,99966341
Samedi;27/05/2023;20230527;15:00:00;HLB;6%;11,5752272
Samedi;27/05/2023;20230527;15:30:00;HLB;6%;11,15954224
Samedi;27/05/2023;20230527;16:00:00;HLB;6%;11,17020083
Samedi;27/05/2023;20230527;16:30:00;HLB;5%;9,923145967
Samedi;27/05/2023;20230527;17:00:00;HLB;5%;8,644115337
Samedi;27/05/2023;20230527;17:30:00;HLB;4%;7,162571525
Samedi;27/05/2023;20230527;18:00:00;HLB;3%;5,297318524
Samedi;27/05/2023;20230527;18:30:00;HLB;2%;3,506675642
Samedi;27/05/2023;20230527;19:00:00;HLB;1%;1,534836755
Samedi;27/05/2023;20230527;19:30:00;HLB;0%;0,628856726
Samedi;27/05/2023;20230527;20:00:00;HLB;0%;0,07461012
Samedi;27/05/2023;20230527;20:30:00;HLB;0%;0,042634354
Samedi;27/05/2023;20230527;21:00:00;HLB;0%;0
Samedi;27/05/2023;20230527;21:30:00;HLB;0%;0
Samedi;27/05/2023;20230527;08:00:00;Help Desk;0%;0,006563447
Samedi;27/05/2023;20230527;08:30:00;Help Desk;0%;0,012622013
Samedi;27/05/2023;20230527;09:00:00;Help Desk;1%;0,127229889
Samedi;27/05/2023;20230527;09:30:00;Help Desk;6%;0,530629418
Samedi;27/05/2023;20230527;10:00:00;Help Desk;9%;0,778020868
Samedi;27/05/2023;20230527;10:30:00;Help Desk;8%;0,686132615
Samedi;27/05/2023;20230527;11:00:00;Help Desk;8%;0,705822955
Samedi;27/05/2023;20230527;11:30:00;Help Desk;7%;0,608885897
Samedi;27/05/2023;20230527;12:00:00;Help Desk;4%;0,386233591
Samedi;27/05/2023;20230527;12:30:00;Help Desk;3%;0,236284079
Samedi;27/05/2023;20230527;13:00:00;Help Desk;2%;0,210535173
Samedi;27/05/2023;20230527;13:30:00;Help Desk;3%;0,298384382
Samedi;27/05/2023;20230527;14:00:00;Help Desk;6%;0,541736789
Samedi;27/05/2023;20230527;14:30:00;Help Desk;6%;0,521036688
Samedi;27/05/2023;20230527;15:00:00;Help Desk;6%;0,548300236
Samedi;27/05/2023;20230527;15:30:00;Help Desk;6%;0,528609896
Samedi;27/05/2023;20230527;16:00:00;Help Desk;6%;0,529114776
Samedi;27/05/2023;20230527;16:30:00;Help Desk;5%;0,470043756
Samedi;27/05/2023;20230527;17:00:00;Help Desk;5%;0,409458095
Samedi;27/05/2023;20230527;17:30:00;Help Desk;4%;0,339279704
Samedi;27/05/2023;20230527;18:00:00;Help Desk;3%;0,250925614
Samedi;27/05/2023;20230527;18:30:00;Help Desk;2%;0,166105688
Samedi;27/05/2023;20230527;19:00:00;Help Desk;1%;0,072702794
Samedi;27/05/2023;20230527;19:30:00;Help Desk;0%;0,02978795
Samedi;27/05/2023;20230527;20:00:00;Help Desk;0%;0,003534164
Samedi;27/05/2023;20230527;20:30:00;Help Desk;0%;0,002019522
Samedi;27/05/2023;20230527;21:00:00;Help Desk;0%;0
Samedi;27/05/2023;20230527;21:30:00;Help Desk;0%;0
Dimanche;28/05/2023;20230528;08:00:00;HLB;0%;0
Dimanche;28/05/2023;20230528;08:30:00;HLB;0%;0
Dimanche;28/05/2023;20230528;09:00:00;HLB;0%;0
Dimanche;28/05/2023;20230528;09:30:00;HLB;0%;0
Dimanche;28/05/2023;20230528;10:00:00;HLB;0%;0
Dimanche;28/05/2023;20230528;10:30:00;HLB;0%;0
Dimanche;28/05/2023;20230528;11:00:00;HLB;0%;0
Dimanche;28/05/2023;20230528;11:30:00;HLB;0%;0
Dimanche;28/05/2023;20230528;12:00:00;HLB;0%;0
Dimanche;28/05/2023;20230528;12:30:00;HLB;0%;0
Dimanche;28/05/2023;20230528;13:00:00;HLB;0%;0
Dimanche;28/05/2023;20230528;13:30:00;HLB;0%;0
Dimanche;28/05/2023;20230528;14:00:00;HLB;0%;0
Dimanche;28/05/2023;20230528;14:30:00;HLB;0%;0
Dimanche;28/05/2023;20230528;15:00:00;HLB;0%;0
Dimanche;28/05/2023;20230528;15:30:00;HLB;0%;0
Dimanche;28/05/2023;20230528;16:00:00;HLB;0%;0
Dimanche;28/05/2023;20230528;16:30:00;HLB;0%;0
Dimanche;28/05/2023;20230528;17:00:00;HLB;0%;0
Dimanche;28/05/2023;20230528;17:30:00;HLB;0%;0
Dimanche;28/05/2023;20230528;18:00:00;HLB;0%;0
Dimanche;28/05/2023;20230528;18:30:00;HLB;0%;0
Dimanche;28/05/2023;20230528;19:00:00;HLB;0%;0
Dimanche;28/05/2023;20230528;19:30:00;HLB;0%;0
Dimanche;28/05/2023;20230528;20:00:00;HLB;0%;0
Dimanche;28/05/2023;20230528;20:30:00;HLB;0%;0
Dimanche;28/05/2023;20230528;21:00:00;HLB;0%;0
Dimanche;28/05/2023;20230528;21:30:00;HLB;0%;0
Dimanche;28/05/2023;20230528;08:00:00;Help Desk;0%;0
Dimanche;28/05/2023;20230528;08:30:00;Help Desk;0%;0
Dimanche;28/05/2023;20230528;09:00:00;Help Desk;0%;0
Dimanche;28/05/2023;20230528;09:30:00;Help Desk;0%;0
Dimanche;28/05/2023;20230528;10:00:00;Help Desk;0%;0
Dimanche;28/05/2023;20230528;10:30:00;Help Desk;0%;0
Dimanche;28/05/2023;20230528;11:00:00;Help Desk;0%;0
Dimanche;28/05/2023;20230528;11:30:00;Help Desk;0%;0
Dimanche;28/05/2023;20230528;12:00:00;Help Desk;0%;0
Dimanche;28/05/2023;20230528;12:30:00;Help Desk;0%;0
Dimanche;28/05/2023;20230528;13:00:00;Help Desk;0%;0
Dimanche;28/05/2023;20230528;13:30:00;Help Desk;0%;0
Dimanche;28/05/2023;20230528;14:00:00;Help Desk;0%;0
Dimanche;28/05/2023;20230528;14:30:00;Help Desk;0%;0
Dimanche;28/05/2023;20230528;15:00:00;Help Desk;0%;0
Dimanche;28/05/2023;20230528;15:30:00;Help Desk;0%;0
Dimanche;28/05/2023;20230528;16:00:00;Help Desk;0%;0
Dimanche;28/05/2023;20230528;16:30:00;Help Desk;0%;0
Dimanche;28/05/2023;20230528;17:00:00;Help Desk;0%;0
Dimanche;28/05/2023;20230528;17:30:00;Help Desk;0%;0
Dimanche;28/05/2023;20230528;18:00:00;Help Desk;0%;0
Dimanche;28/05/2023;20230528;18:30:00;Help Desk;0%;0
Dimanche;28/05/2023;20230528;19:00:00;Help Desk;0%;0
Dimanche;28/05/2023;20230528;19:30:00;Help Desk;0%;0
Dimanche;28/05/2023;20230528;20:00:00;Help Desk;0%;0
Dimanche;28/05/2023;20230528;20:30:00;Help Desk;0%;0
Dimanche;28/05/2023;20230528;21:00:00;Help Desk;0%;0
Dimanche;28/05/2023;20230528;21:30:00;Help Desk;0%;0
Lundi;29/05/2023;20230529;08:00:00;HLB;0%;0
Lundi;29/05/2023;20230529;08:30:00;HLB;0%;0
Lundi;29/05/2023;20230529;09:00:00;HLB;1%;0
Lundi;29/05/2023;20230529;09:30:00;HLB;6%;0
Lundi;29/05/2023;20230529;10:00:00;HLB;7%;0
Lundi;29/05/2023;20230529;10:30:00;HLB;7%;0
Lundi;29/05/2023;20230529;11:00:00;HLB;7%;0
Lundi;29/05/2023;20230529;11:30:00;HLB;6%;0
Lundi;29/05/2023;20230529;12:00:00;HLB;4%;0
Lundi;29/05/2023;20230529;12:30:00;HLB;2%;0
Lundi;29/05/2023;20230529;13:00:00;HLB;3%;0
Lundi;29/05/2023;20230529;13:30:00;HLB;3%;0
Lundi;29/05/2023;20230529;14:00:00;HLB;7%;0
Lundi;29/05/2023;20230529;14:30:00;HLB;7%;0
Lundi;29/05/2023;20230529;15:00:00;HLB;7%;0
Lundi;29/05/2023;20230529;15:30:00;HLB;7%;0
Lundi;29/05/2023;20230529;16:00:00;HLB;6%;0
Lundi;29/05/2023;20230529;16:30:00;HLB;5%;0
Lundi;29/05/2023;20230529;17:00:00;HLB;5%;0
Lundi;29/05/2023;20230529;17:30:00;HLB;4%;0
Lundi;29/05/2023;20230529;18:00:00;HLB;3%;0
Lundi;29/05/2023;20230529;18:30:00;HLB;2%;0
Lundi;29/05/2023;20230529;19:00:00;HLB;1%;0
Lundi;29/05/2023;20230529;19:30:00;HLB;0%;0
Lundi;29/05/2023;20230529;20:00:00;HLB;0%;0
Lundi;29/05/2023;20230529;20:30:00;HLB;0%;0
